id,name,height,weight,base_experience,order,is_default,location_area_encounters,abilities,types,moves,stats,held_items,cries,forms,game_indices,sprites,species,past_abilities,past_types
926,fidough,3,109,62,970,True,https://pokeapi.co/api/v2/pokemon/926/encounters,"own-tempo, klutz",fairy,"tackle, body-slam, take-down, double-edge, tail-whip","{""hp"": 37, ""attack"": 55, ""defense"": 70, ""special-attack"": 30, ""special-defense"": 55, ""speed"": 65}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/926.ogg"", ""legacy"": null}",fidough,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/926.png,fidough,[],[]
927,dachsbun,5,149,167,971,True,https://pokeapi.co/api/v2/pokemon/927/encounters,"well-baked-body, aroma-veil",fairy,"tackle, body-slam, take-down, double-edge, tail-whip","{""hp"": 57, ""attack"": 80, ""defense"": 115, ""special-attack"": 50, ""special-defense"": 80, ""speed"": 95}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/927.ogg"", ""legacy"": null}",dachsbun,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/927.png,dachsbun,[],[]
928,smoliv,3,65,52,935,True,https://pokeapi.co/api/v2/pokemon/928/encounters,"early-bird, harvest","grass, normal","tackle, absorb, mega-drain, leech-seed, growth","{""hp"": 41, ""attack"": 35, ""defense"": 45, ""special-attack"": 58, ""special-defense"": 51, ""speed"": 30}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/928.ogg"", ""legacy"": null}",smoliv,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/928.png,smoliv,[],[]
929,dolliv,6,119,124,936,True,https://pokeapi.co/api/v2/pokemon/929/encounters,"early-bird, harvest","grass, normal","tackle, absorb, mega-drain, leech-seed, growth","{""hp"": 52, ""attack"": 53, ""defense"": 60, ""special-attack"": 78, ""special-defense"": 78, ""speed"": 33}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/929.ogg"", ""legacy"": null}",dolliv,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/929.png,dolliv,[],[]
930,arboliva,14,482,255,937,True,https://pokeapi.co/api/v2/pokemon/930/encounters,"seed-sower, harvest","grass, normal","tackle, hyper-beam, absorb, mega-drain, leech-seed","{""hp"": 78, ""attack"": 69, ""defense"": 90, ""special-attack"": 125, ""special-defense"": 109, ""speed"": 39}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/930.ogg"", ""legacy"": null}",arboliva,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/930.png,arboliva,[],[]
931,squawkabilly-green-plumage,6,24,146,960,True,https://pokeapi.co/api/v2/pokemon/931/encounters,"intimidate, hustle, guts","normal, flying","fly, fury-attack, take-down, double-edge, growl","{""hp"": 82, ""attack"": 96, ""defense"": 51, ""special-attack"": 45, ""special-defense"": 51, ""speed"": 92}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/931.ogg"", ""legacy"": null}",squawkabilly-green-plumage,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/931.png,squawkabilly,[],[]
932,nacli,4,160,56,963,True,https://pokeapi.co/api/v2/pokemon/932/encounters,"purifying-salt, sturdy, clear-body",rock,"headbutt, tackle, body-slam, take-down, rock-throw","{""hp"": 55, ""attack"": 55, ""defense"": 75, ""special-attack"": 35, ""special-defense"": 35, ""speed"": 25}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/932.ogg"", ""legacy"": null}",nacli,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/932.png,nacli,[],[]
933,naclstack,6,1050,124,964,True,https://pokeapi.co/api/v2/pokemon/933/encounters,"purifying-salt, sturdy, clear-body",rock,"headbutt, tackle, body-slam, take-down, double-edge","{""hp"": 60, ""attack"": 60, ""defense"": 100, ""special-attack"": 35, ""special-defense"": 65, ""speed"": 35}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/933.ogg"", ""legacy"": null}",naclstack,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/933.png,naclstack,[],[]
934,garganacl,23,2400,250,965,True,https://pokeapi.co/api/v2/pokemon/934/encounters,"purifying-salt, sturdy, clear-body",rock,"fire-punch, ice-punch, thunder-punch, headbutt, tackle","{""hp"": 100, ""attack"": 100, ""defense"": 130, ""special-attack"": 45, ""special-defense"": 90, ""speed"": 35}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/934.ogg"", ""legacy"": null}",garganacl,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/934.png,garganacl,[],[]
935,charcadet,6,105,51,1003,True,https://pokeapi.co/api/v2/pokemon/935/encounters,"flash-fire, flame-body",fire,"take-down, leer, disable, ember, flamethrower","{""hp"": 40, ""attack"": 50, ""defense"": 40, ""special-attack"": 50, ""special-defense"": 40, ""speed"": 35}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/935.ogg"", ""legacy"": null}",charcadet,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/935.png,charcadet,[],[]
936,armarouge,15,850,263,1004,True,https://pokeapi.co/api/v2/pokemon/936/encounters,"flash-fire, weak-armor","fire, psychic","take-down, leer, ember, flamethrower, psybeam","{""hp"": 85, ""attack"": 60, ""defense"": 100, ""special-attack"": 125, ""special-defense"": 80, ""speed"": 75}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/936.ogg"", ""legacy"": null}",armarouge,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/936.png,armarouge,[],[]
937,ceruledge,16,620,263,1005,True,https://pokeapi.co/api/v2/pokemon/937/encounters,"flash-fire, weak-armor","fire, ghost","swords-dance, take-down, leer, ember, flamethrower","{""hp"": 75, ""attack"": 125, ""defense"": 80, ""special-attack"": 60, ""special-defense"": 100, ""speed"": 85}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/937.ogg"", ""legacy"": null}",ceruledge,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/937.png,ceruledge,[],[]
938,tadbulb,3,4,54,940,True,https://pokeapi.co/api/v2/pokemon/938/encounters,"own-tempo, static, damp",electric,"tackle, water-gun, thunder-shock, thunderbolt, thunder-wave","{""hp"": 61, ""attack"": 31, ""defense"": 41, ""special-attack"": 59, ""special-defense"": 35, ""speed"": 45}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/938.ogg"", ""legacy"": null}",tadbulb,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/938.png,tadbulb,[],[]
939,bellibolt,12,1130,173,941,True,https://pokeapi.co/api/v2/pokemon/939/encounters,"electromorphosis, static, damp",electric,"tackle, water-gun, hyper-beam, thunder-shock, thunderbolt","{""hp"": 109, ""attack"": 64, ""defense"": 91, ""special-attack"": 103, ""special-defense"": 83, ""speed"": 45}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/939.ogg"", ""legacy"": null}",bellibolt,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/939.png,bellibolt,[],[]
940,wattrel,4,36,56,957,True,https://pokeapi.co/api/v2/pokemon/940/encounters,"wind-power, volt-absorb, competitive","electric, flying","fly, take-down, growl, peck, thunder-shock","{""hp"": 40, ""attack"": 40, ""defense"": 35, ""special-attack"": 55, ""special-defense"": 40, ""speed"": 70}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/940.ogg"", ""legacy"": null}",wattrel,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/940.png,wattrel,[],[]
941,kilowattrel,14,386,172,958,True,https://pokeapi.co/api/v2/pokemon/941/encounters,"wind-power, volt-absorb, competitive","electric, flying","fly, take-down, growl, hyper-beam, peck","{""hp"": 70, ""attack"": 70, ""defense"": 60, ""special-attack"": 105, ""special-defense"": 60, ""speed"": 125}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/941.ogg"", ""legacy"": null}",kilowattrel,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/941.png,kilowattrel,[],[]
942,maschiff,5,160,68,972,True,https://pokeapi.co/api/v2/pokemon/942/encounters,"intimidate, run-away, stakeout",dark,"headbutt, tackle, body-slam, take-down, double-edge","{""hp"": 60, ""attack"": 78, ""defense"": 60, ""special-attack"": 40, ""special-defense"": 51, ""speed"": 51}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/942.ogg"", ""legacy"": null}",maschiff,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/942.png,maschiff,[],[]
943,mabosstiff,11,610,177,973,True,https://pokeapi.co/api/v2/pokemon/943/encounters,"intimidate, guard-dog, stakeout",dark,"headbutt, tackle, body-slam, take-down, double-edge","{""hp"": 80, ""attack"": 120, ""defense"": 90, ""special-attack"": 60, ""special-defense"": 70, ""speed"": 85}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/943.ogg"", ""legacy"": null}",mabosstiff,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/943.png,mabosstiff,[],[]
944,shroodle,2,7,58,968,True,https://pokeapi.co/api/v2/pokemon/944/encounters,"unburden, pickpocket, prankster","poison, normal","scratch, swords-dance, take-down, double-edge, leer","{""hp"": 40, ""attack"": 65, ""defense"": 35, ""special-attack"": 40, ""special-defense"": 35, ""speed"": 75}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/944.ogg"", ""legacy"": null}",shroodle,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/944.png,shroodle,[],[]
945,grafaiai,7,272,170,969,True,https://pokeapi.co/api/v2/pokemon/945/encounters,"unburden, poison-touch, prankster","poison, normal","scratch, swords-dance, take-down, double-edge, leer","{""hp"": 63, ""attack"": 95, ""defense"": 65, ""special-attack"": 80, ""special-defense"": 72, ""speed"": 110}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/945.ogg"", ""legacy"": null}",grafaiai,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/945.png,grafaiai,[],[]
946,bramblin,6,6,55,974,True,https://pokeapi.co/api/v2/pokemon/946/encounters,"wind-rider, infiltrator","grass, ghost","disable, absorb, mega-drain, leech-seed, solar-beam","{""hp"": 40, ""attack"": 65, ""defense"": 30, ""special-attack"": 45, ""special-defense"": 35, ""speed"": 60}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/946.ogg"", ""legacy"": null}",bramblin,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/946.png,bramblin,[],[]
947,brambleghast,12,60,168,975,True,https://pokeapi.co/api/v2/pokemon/947/encounters,"wind-rider, infiltrator","grass, ghost","disable, hyper-beam, absorb, mega-drain, leech-seed","{""hp"": 55, ""attack"": 115, ""defense"": 70, ""special-attack"": 80, ""special-defense"": 70, ""speed"": 90}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/947.ogg"", ""legacy"": null}",brambleghast,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/947.png,brambleghast,[],[]
948,toedscool,9,330,67,1006,True,https://pokeapi.co/api/v2/pokemon/948/encounters,"mycelium-might, mycelium-might","ground, grass","tackle, wrap, supersonic, absorb, mega-drain","{""hp"": 40, ""attack"": 40, ""defense"": 35, ""special-attack"": 50, ""special-defense"": 100, ""speed"": 70}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/948.ogg"", ""legacy"": null}",toedscool,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/948.png,toedscool,[],[]
949,toedscruel,19,580,180,1007,True,https://pokeapi.co/api/v2/pokemon/949/encounters,"mycelium-might, mycelium-might","ground, grass","tackle, wrap, supersonic, hyper-beam, absorb","{""hp"": 80, ""attack"": 70, ""defense"": 65, ""special-attack"": 80, ""special-defense"": 120, ""speed"": 100}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/949.ogg"", ""legacy"": null}",toedscruel,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/949.png,toedscruel,[],[]
950,klawf,13,790,158,962,True,https://pokeapi.co/api/v2/pokemon/950/encounters,"anger-shell, shell-armor, regenerator",rock,"guillotine, swords-dance, body-slam, take-down, hyper-beam","{""hp"": 70, ""attack"": 100, ""defense"": 115, ""special-attack"": 35, ""special-defense"": 55, ""speed"": 75}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/950.ogg"", ""legacy"": null}",klawf,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/950.png,klawf,[],[]
951,capsakid,3,30,61,938,True,https://pokeapi.co/api/v2/pokemon/951/encounters,"chlorophyll, insomnia, klutz",grass,"headbutt, take-down, leer, bite, leech-seed","{""hp"": 50, ""attack"": 62, ""defense"": 40, ""special-attack"": 62, ""special-defense"": 40, ""speed"": 50}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/951.ogg"", ""legacy"": null}",capsakid,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/951.png,capsakid,[],[]
952,scovillain,9,150,170,939,True,https://pokeapi.co/api/v2/pokemon/952/encounters,"chlorophyll, insomnia, moody","grass, fire","headbutt, take-down, leer, bite, flamethrower","{""hp"": 65, ""attack"": 108, ""defense"": 65, ""special-attack"": 108, ""special-defense"": 65, ""speed"": 75}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/952.ogg"", ""legacy"": null}",scovillain,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/952.png,scovillain,[],[]
953,rellor,2,10,54,922,True,https://pokeapi.co/api/v2/pokemon/953/encounters,"compound-eyes, shed-skin",bug,"sand-attack, tackle, take-down, dig, recover","{""hp"": 41, ""attack"": 50, ""defense"": 60, ""special-attack"": 31, ""special-defense"": 58, ""speed"": 30}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/953.ogg"", ""legacy"": null}",rellor,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/953.png,rellor,[],[]
954,rabsca,3,35,165,923,True,https://pokeapi.co/api/v2/pokemon/954/encounters,"synchronize, telepathy","bug, psychic","sand-attack, tackle, take-down, psybeam, hyper-beam","{""hp"": 75, ""attack"": 50, ""defense"": 85, ""special-attack"": 115, ""special-defense"": 100, ""speed"": 45}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/954.ogg"", ""legacy"": null}",rabsca,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/954.png,rabsca,[],[]
955,flittle,2,15,51,926,True,https://pokeapi.co/api/v2/pokemon/955/encounters,"anticipation, frisk, speed-boost",psychic,"take-down, growl, psybeam, peck, confusion","{""hp"": 30, ""attack"": 35, ""defense"": 30, ""special-attack"": 55, ""special-defense"": 30, ""speed"": 75}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/955.ogg"", ""legacy"": null}",flittle,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/955.png,flittle,[],[]
956,espathra,19,900,168,927,True,https://pokeapi.co/api/v2/pokemon/956/encounters,"opportunist, frisk, speed-boost",psychic,"body-slam, take-down, double-edge, growl, psybeam","{""hp"": 95, ""attack"": 60, ""defense"": 60, ""special-attack"": 101, ""special-defense"": 60, ""speed"": 105}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/956.ogg"", ""legacy"": null}",espathra,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/956.png,espathra,[],[]
957,tinkatink,4,89,59,1000,True,https://pokeapi.co/api/v2/pokemon/957/encounters,"mold-breaker, own-tempo, pickpocket","fairy, steel","swords-dance, slam, thunder-wave, light-screen, reflect","{""hp"": 50, ""attack"": 45, ""defense"": 45, ""special-attack"": 35, ""special-defense"": 64, ""speed"": 58}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/957.ogg"", ""legacy"": null}",tinkatink,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/957.png,tinkatink,[],[]
958,tinkatuff,7,591,133,1001,True,https://pokeapi.co/api/v2/pokemon/958/encounters,"mold-breaker, own-tempo, pickpocket","fairy, steel","swords-dance, slam, thunder-wave, light-screen, reflect","{""hp"": 65, ""attack"": 55, ""defense"": 55, ""special-attack"": 45, ""special-defense"": 82, ""speed"": 78}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/958.ogg"", ""legacy"": null}",tinkatuff,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/958.png,tinkatuff,[],[]
959,tinkaton,7,1128,253,1002,True,https://pokeapi.co/api/v2/pokemon/959/encounters,"mold-breaker, own-tempo, pickpocket","fairy, steel","swords-dance, slam, thunder-wave, light-screen, reflect","{""hp"": 85, ""attack"": 75, ""defense"": 77, ""special-attack"": 70, ""special-defense"": 105, ""speed"": 94}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/959.ogg"", ""legacy"": null}",tinkaton,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/959.png,tinkaton,[],[]
960,wiglett,12,18,49,929,True,https://pokeapi.co/api/v2/pokemon/960/encounters,"gooey, rattled, sand-veil",water,"slam, sand-attack, headbutt, wrap, take-down","{""hp"": 10, ""attack"": 55, ""defense"": 25, ""special-attack"": 35, ""special-defense"": 25, ""speed"": 95}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/960.ogg"", ""legacy"": null}",wiglett,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/960.png,wiglett,[],[]
961,wugtrio,12,54,149,930,True,https://pokeapi.co/api/v2/pokemon/961/encounters,"gooey, rattled, sand-veil",water,"slam, sand-attack, headbutt, wrap, take-down","{""hp"": 35, ""attack"": 100, ""defense"": 50, ""special-attack"": 50, ""special-defense"": 70, ""speed"": 120}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/961.ogg"", ""legacy"": null}",wugtrio,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/961.png,wugtrio,[],[]
